PC_1,PC_2
-9628.578377006428,-23671.399234619323
-5912.9394554412365,-22775.807539064324
-8551.508485704699,-23568.84284199284
-9721.372806448242,-23822.06648917801
-9760.856198486703,-23625.205474537703
-8600.749417358133,-23770.29354121402
-9817.361979544428,-23606.977096612096
-9679.629398292476,-23776.94910556781
-9514.5864076394,-23720.44086823312
-9678.845907662087,-23506.382628029645
-9550.361139357625,-23784.081433187108
-9252.36568165188,-23799.5837090103
-9752.356413976177,-23472.432595446746
-9768.090815930645,-22547.134636480067
-9806.996200866502,-22118.20944595233
-9761.934842663315,-23829.75913549872
-9193.651870189617,-23810.195615797205
-8878.862042416324,-22971.89900739269
-9650.18627105762,-23517.439797854546
-8142.260568270973,-23649.24607426492
-9698.698753555916,-23458.42137517645
-9797.032398841542,-23660.589189581846
-9631.588916856837,-23859.429329536983
-6729.3542648728935,-23711.987861920647
-9656.783474068698,-23787.020330148374
-9858.70944347783,-23078.6913898939
-9232.12963756737,-23623.239891582358
-9634.434747057247,-23660.266059974198
-9026.840804591091,-23899.373301935124
-9477.858748661109,-23752.2824982011
-9785.418634699501,-23641.556278076547
-9558.262393266106,-23874.273728177497
-9713.061235126374,-23382.274841615454
-739.9883731815885,-23777.52888563662
-9256.735356964467,-23467.36922200201
-9313.22899892926,-23253.334971186487
-8831.149982962796,-22124.656756828404
-9161.901898402128,-23390.8400128817
-9792.071942329421,-23520.817550233274
-9859.355623556767,-22861.17427585112
-9656.502898657678,-23716.727496052936
-6531.986727840733,-23876.407528746087
-9790.834698640934,-23834.748799064077
-9687.950439803122,-23871.419584170664
-9841.703617319874,-22390.780888239457
-11149.028579625832,484734.8564809786
-9287.471810924055,-23778.923359268123
-8988.637885696098,-23895.511436958896
-9753.08004502982,-23667.02953401951
-8759.4895393996,-23775.122262707388
-2608.3415458916725,-22983.653208069743
-9597.80480431787,-23224.948782816355
-9134.636456406275,-23774.787145650225
-9850.54565357095,-23726.860265196363
-9817.140728884266,-22977.323304590554
183708.80293673708,-22922.993807540854
-9847.118733307336,-23250.804552616934
-9844.003207019468,-22816.428924193526
-9084.574968052286,-23600.644384145795
-9283.775254712797,-23826.605334757092
-9822.787139987087,-23550.388473304978
-9027.126875047323,-23849.178217014174
-9835.925666990892,-23299.50642112963
-9032.031730668028,-23887.58558860972
-8707.186212883358,-23851.95321256023
-9511.973499137443,-23831.00021699356
-9709.140410309088,-23097.900065574384
-9687.604464638383,-23690.876238079625
-9628.377106747683,-23642.755720625053
-8289.800735499774,-23873.875014273723
-9776.872194362073,-23621.612615846814
-8855.600122247613,-23334.692214130333
-9608.153405013967,-23661.933337445644
-9679.29233034921,-22444.984042162843
-9845.50302296298,-12390.529899771112
-7560.194557285944,-23699.576671671814
-9635.861092270632,-23784.75503127106
-9851.863221515643,-23456.295429578957
-8552.750909664213,-23774.444466151454
-9825.345380831946,-23732.21566197762
-9820.564022892268,-23716.69409432638
-9759.060441648686,-23739.50740376395
21543.7257145751,-23808.01138832279
-9496.168077734925,-23679.650984301916
-9781.907014722407,-23134.125939663507
-8998.249139128837,-23893.250403781087
-9197.131804185987,-23868.77733871829
-9735.542210650436,-23701.194611332496
-9788.116481056308,-23855.95163792879
-9840.654696575233,-23250.20092952514
-9748.70197750063,-23683.113691236453
-9079.730195074128,-10435.408792410535
-8369.47377615897,-23635.194110319506
-9575.85311386197,-23747.66341204659
-9815.8216547905,-23696.91718598177
-8561.399011078278,-23837.185978512545
-9793.699149066299,-23563.44634476112
-9790.070216868722,-23610.391254585582
-9655.193567738359,-23860.257074203677
-7824.199125956502,-23659.20540782213
-9858.12319644147,-22876.095384629367
-9844.470789134733,-23117.927949048644
-8448.475008472,-23877.31148737651
-9025.07203740484,-23870.78450317802
-9771.791148087646,-23758.735757329865
-9751.110394355646,-23376.088005947582
-9777.569558732122,-23594.5502712402
-5693.6473292340515,-23483.077209777093
-9782.055311165497,-23626.727055638366
-9852.827552765784,-22881.895723310954
-9758.08520913349,-23432.671203731818
-9079.90810304935,-23685.036127019375
-9824.702082329954,-23781.415737671326
-9863.384800074102,-823.5709109350389
-9585.279401983473,-23584.9131337074
-9302.036063183281,-23437.604110448614
-8118.967207607533,-23692.57560372526
-9733.460540036398,-23603.1720865659
-7877.8443244250175,-23764.271586024828
-9786.303015469884,-23569.752642186242
-9568.607980205534,-23708.03179099388
-9286.670472911153,-23895.62136431589
-9759.277942010613,-23659.10767557846
-9718.189722492718,-23692.65668402411
-6862.298215333961,-23792.774477846862
-9798.487314336853,-23764.66759434182
-9363.963812602002,-23725.172040009424
-9776.409748421333,-23443.403693749606
-9862.44341137366,-21173.152725926553
-9827.930697551967,-23746.487948711783
-9628.666109009639,18859.964254432878
-9847.499116890234,-22804.694305927147
-9851.685567305622,-22661.988452297635
-9826.211377154894,-22978.320516877717
-5091.251941669729,-23727.32369437465
-9837.0484227978,-23697.038499004924
23921.621562794502,-23773.384685631503
-9739.780237874009,-23630.079794743262
-9843.43984272594,-23129.927878070128
-9514.53793934152,-23814.61359020077
-9844.293860862246,-23748.4435081112
-9834.11014872419,-23636.793193551395
-6154.438598614576,-23690.30558974335
-9805.843754328833,-23579.24683298693
-9534.827527763797,-23788.045239692055
-9877.287808236082,-11289.601309900883
-9069.755564909574,-23716.88950708093
-9855.648631210575,-22093.28913479981
-9765.631452623691,-23366.860862778016
-9792.528717239633,-23617.90877103816
-9760.431740520717,-23544.158077682307
-9878.235742553463,-15614.328460209099
-9739.521894797852,-23716.196345211636
-9250.97135471422,-23835.99429333261
-9731.122421887072,-23608.29594747643
-9768.531590069424,-23637.547565506695
-9738.614431150088,-23708.447263927268
-9840.09904512502,-23385.48975086203
-9737.99993747171,-23735.541446958927
-8495.791346322165,-22301.34990721449
-7994.855115646295,-23847.0341904451
-9810.393730068958,-23511.9693040522
-9475.237687311726,-23642.875279096854
-9695.265224835819,-23819.45298684131
-9865.801310515322,-19777.03077186164
-9864.0934994255,-21439.389829634554
-9792.725873186857,-23513.286546832616
-9855.902906853933,-20247.698051255804
-9756.254373436206,-23666.17582899607
-3399.4107923182632,-21607.88382728799
-9162.744777073793,-23660.876519235644
-6926.167967224477,-23788.092640732822
-9832.93836276556,-22822.399802238328
-2666.4053591007846,-23827.05311065111
-8861.584956756591,-23810.63648750796
-9841.108236353031,-23605.230257915835
-9497.182820594893,-23833.70827846417
-9759.612422485474,-23814.263703735607
-9209.114611469713,-23800.541806486657
-7084.562280872358,-23813.47602047216
-9673.862790348947,-23811.098178877673
-9216.11902365393,-23599.967110646212
-4834.4725976302325,-22755.136452428593
-9885.599966008194,21751.756631863653
-9439.507282481567,-23889.98285820614
-9802.147490373534,-23791.941088932086
-9750.27107521157,-23739.736612371937
-9816.602947482463,-23296.741889709516
-9732.610361579671,-23529.96492438511
-9716.863654851672,-23885.01787167332
-9586.560129503456,-23904.46693245736
-9672.575138358741,-23899.61657160236
-8659.67988209861,-23826.59632748399
-9845.53242175534,-23198.778548820614
-9663.417415796537,-22281.582131689778
-9851.500338697795,-20752.492454245126
-9837.858653022564,-23222.588628393667
-9822.584618427774,-23835.774122599647
-9809.849174766707,-23662.36412029803
26790.05904905092,-23697.46774452895
-9796.106961315218,-23292.59283386489
-9865.755455517059,-19898.838014203793
-9590.58001049393,-7891.835219415847
-9900.336568944716,-7625.956801253689
-9720.558811458888,-15039.64113420806
-8179.19244467389,1693.5739565283461
-9676.158686431436,-23852.406883010502
-9823.562343224236,-23211.162165473783
-9854.566424304345,-22143.549520813805
-9842.109008539453,-22873.76431074426
-9578.133584758374,-23196.678810709676
-9767.122309029988,-22955.330293768882
-9709.792153323908,-23890.31796930703
-9669.585749119542,-22908.732584716465
-9686.960150239931,-22726.547528417534
-9312.566071038695,-23611.472380087685
-8892.444674304992,-23028.27872028299
-9770.528856846111,-23704.8219295526
-9576.15892560019,-23809.01945657946
-9471.05898628016,-22778.227337820954
-9427.441822444058,-23603.65225930021
-9654.087020479594,-23175.516146561047
-9691.611298337573,-22618.6331613045
-9719.650972877467,-23900.785235820465
-9560.138580726009,-10178.337310982533
-9833.376222253284,-22138.99427834224
-9846.759245911495,-22978.079511193184
-9856.813999230577,-23166.639715445952
-9860.11873218826,-23181.37752447825
-9075.276855904005,-23469.20107153135
-9848.441110653188,-22864.682253251824
-8361.474902093265,-22314.894490572824
-9611.055214462867,-23118.592399848098
-9723.542327975696,-23189.86907549174
-9854.65624682577,-22985.965517458833
-9810.71027855497,-23209.69097964268
-9766.160098673956,-23397.741564103053
-9862.592093570236,-22202.89081909788
-9818.422425825593,-18880.153145896198
-9857.757273028059,-23189.65580660611
-9732.703489319234,-23136.867731958588
-9847.54706936345,-23300.533001288077
-9829.99978155727,-23331.87747302109
-9794.636981720487,-23637.283400892375
-8706.413441700148,-20177.181926154597
-9849.93065702021,-22229.506711952046
-9840.309544991253,-23737.75603807371
-9819.928999307176,-23839.214422270157
-9777.674406807895,-22846.47550127621
-9814.7583262586,-23188.71830015449
-9856.036400996996,-23743.57455014375
-9709.734508784817,-23268.11413719283
-9298.173836654427,-23276.53459836384
-9808.597357621427,-23192.511978175276
-7785.7774819005035,-23832.169348983214
-9453.303090756719,-23806.3416115161
-9749.046845837385,-23193.643242361723
-8446.420013390452,-23689.150123011463
-9755.992752677972,-23211.150175276638
-9857.810414223164,-23566.61246849827
-9848.328004925004,-23115.843459755273
-9656.321676256763,-21027.884809976214
-9669.589496389439,-23771.261595956174
-9875.561086611078,-4562.84981724595
-7469.200680458854,-23385.885750106554
-9761.329311052821,-23490.44903587285
-9857.651225811716,-23822.890821837005
-9840.00274406214,-22995.92477221614
-9907.802037360932,-4893.119129165414
-9496.367747659513,-22788.37145880579
-9851.699272794369,-22753.813464674135
-8979.037493912067,-23466.85729584262
-9787.10719767408,-23299.961517871452
-9786.64444570693,-23394.864628090996
-9816.278175401498,-23085.360379737383
-9826.084108583746,-23277.10264346282
-9770.985198962797,-18318.17104201523
-9613.120195457315,-23497.796190930738
-9815.314866678125,-22372.201686409735
-9971.749339692024,20548.876936900306
-9910.55377716136,7146.738497383681
-9837.117250990237,-22931.387446125693
-6403.339454636872,-23739.280733795666
-9810.234691155201,-23519.969009940716
-9839.328465655075,-22995.219914805268
-9321.064256490197,-23507.65883109493
-9858.378340943758,-22808.268393379793
-9845.494645507644,-18311.83910755055
-9803.042058116105,-23303.760566403467
-8654.104171672441,-23204.74347159951
-9749.720583804587,-23713.300959313685
-9832.483307463308,-23383.184019567027
-9879.295961983904,-15166.118883598543
-9573.349910778501,-23349.269160192118
-9118.90664292549,-23550.977779456727
-9859.84921648807,-22860.81402402071
-9056.277607364733,-21590.308381821455
-9763.835338497227,-23899.321718659885
-9832.482557393174,-23012.758486538827
-9810.44266564663,-23070.501870837255
-6702.128720594329,-23490.380182044366
-9587.90881928241,-23908.98033690563
-9717.598324656166,-23350.36219892079
-9821.38673092152,-23661.835887021545
-9249.908388044314,-23755.967894138023
-9679.51028111278,-23189.799992426873
-9584.748957331396,-23631.197484097287
-8365.597257130356,-23865.945593506836
-9136.802200681703,-23510.77545163563
-8581.973921613615,-23747.245874048516
-9826.212752437763,-23325.554311360906
-9829.445634376232,-23387.008301896727
-9701.773271411026,-23297.125867608018
-8402.187792935076,-23750.79761227874
-6494.372489285101,-23872.77226360428
-9632.165779738798,-23745.472525424822
-9807.307901477969,-23178.13294487989
-9772.594892204042,-23444.543187945597
-9783.004063456956,-23525.398020731034
-9847.852106637543,-22447.45108278782
-9795.992319555971,-23399.668758027485
-9822.930078447813,-23373.26437190729
-9844.11135200278,-21831.637041060123
-9859.010458809395,-23408.29396817733
-9564.575892305025,-23280.320972304624
-9841.991332370066,-23338.582013793875
-9739.307945145682,-23303.557374283893
-9579.425766844646,-23157.396683347146
-7847.828168420329,-23724.02078450969
-9842.604084868055,-23459.56209052037
-9852.752337209906,-23130.297687010676
-9407.078492704935,-23182.3678694634
-9851.410411980645,-22782.894424533686
-9861.343165752414,-22229.959727017667
-9570.993794899845,-23488.041072660566
-9639.054381438898,-23679.513165432072
-9848.46470806027,-23801.766894895798
-9839.484122962474,-22469.800060287693
2282.618199737612,-23759.2926404217
-9784.396351590442,-23329.645144030444
-9717.087736331192,-23332.10862325644
-9098.416799834878,-23845.101865338453
-9490.032871183628,-23459.37307661773
-9478.67585656119,-23074.330988243764
-9724.445545533596,-22749.56984289112
-7047.686252046109,-23701.96456990328
-9709.510467610255,-23447.733119530636
-9832.349521455199,-21960.27481579488
-9870.190635162759,-18353.054894664085
-9813.828794651348,-23034.579083070046
-8760.772856791189,-23392.721119406284
-9056.462872786884,-23432.30341182634
-3250.4669428469074,-23363.675004422785
-9841.413049177074,-23279.441225982675
-9337.604971148152,-23906.50790439194
-9774.663352732585,-23641.10891736456
-9660.533570545076,-23718.812086975813
-8884.096858993158,-23647.550578513292
-8149.666014687509,-19531.292439817404
-9854.924557392751,-23567.722251699484
-9562.825403978539,-23648.258438960245
-9856.587569488263,-22942.189030905494
-9624.536576667111,-23814.370035159147
-9852.214437766424,-23257.123500815556
-9529.845867684971,35353.79077243732
-9844.57980575243,-23030.89898670767
-9858.185230316247,-23028.38678439047
-9465.378994901024,-23677.379370401814
-9770.800458309111,-22643.61609750512
-9435.750499611704,-23625.156911812977
-9727.307016156727,-23175.786402174635
-7852.118436163308,-23198.35626631255
-9667.16798759409,-23852.734751517026
-9827.098224186715,-22281.425840252396
-9699.291060684776,-23110.140785754375
-9796.3062508227,-23872.237252181654
-9821.13694783823,-22981.29913303545
-9571.584712955982,-23805.828648353545
-9772.762862928877,-23140.15131107697
-9840.726783311862,-22956.51400247357
-9860.42690525905,-22384.33116711539
-9776.20820303745,-22901.584156205867
-9850.32102578448,-23611.680358981142
-9777.954216003167,-23208.34648733546
-8398.99136403162,-20779.205823414493
-9623.515482236335,-23770.275831375428
-9798.731178152115,-23010.403978232687
-9613.129307030778,-23765.946205891258
-9831.326983392371,-22379.19008598289
-9800.319752415839,-23182.44973808467
-9559.849447654393,-23058.43078910876
-9782.771141704088,-22888.141599670915
-9844.849091762495,-23364.35582958426
-9225.514233871036,-23462.893958920293
